invoice_no,customer_id,category,quantity,price,invoice_date,shopping_mall
I187754,C104086,Books,5,75.75,21-02-2023,Mall of Istanbul
I125109,C724103,Clothing,3,900.24,5/12/2022,Istinye Park
I334361,C252819,Cosmetics,3,121.98,9/4/2022,Zorlu Center
I258712,C196485,Toys,1,35.84,1/6/2021,Metropol AVM
I332190,C125976,Food & Beverage,3,15.69,7/2/2023,Cevahir AVM
I149843,C741368,Cosmetics,5,203.3,12/2/2022,Zorlu Center
I293703,C859403,Cosmetics,5,203.3,5/10/2022,Metropol AVM
I335915,C179722,Food & Beverage,2,10.46,2/1/2021,Mall of Istanbul
I193538,C503348,Clothing,2,600.16,2/5/2021,Metrocity
I103984,C658349,Clothing,3,900.24,18-02-2023,Kanyon
I871980,C828244,Shoes,1,600.17,7/7/2021,Mall of Istanbul
I292301,C153641,Food & Beverage,2,10.46,22-07-2021,Kanyon
I102656,C317978,Books,5,75.75,20-07-2021,Metrocity
I144111,C189936,Shoes,2,1200.34,3/11/2022,Metropol AVM
I548790,C463928,Clothing,3,900.24,19-12-2021,Mall of Istanbul
I105020,C546367,Cosmetics,3,121.98,24-08-2022,Mall of Istanbul
I198119,C151563,Clothing,4,1200.32,14-07-2022,Metropol AVM
I269114,C644452,Clothing,4,1200.32,19-08-2021,Mall of Istanbul
I175378,C279799,Toys,4,143.36,18-04-2021,Emaar Square Mall
I575937,C267075,Souvenir,5,58.65,29-01-2022,Kanyon
I279715,C108493,Food & Beverage,5,26.15,8/2/2023,Viaport Outlet
I217917,C227281,Clothing,2,600.16,9/9/2021,Kanyon
I797696,C881474,Food & Beverage,4,20.92,12/1/2021,Mall of Istanbul
I122378,C268666,Food & Beverage,5,26.15,12/4/2021,Kanyon
I261946,C182389,Food & Beverage,5,26.15,13-06-2022,Kanyon
I305492,C236650,Cosmetics,3,121.98,11/8/2022,Mall of Istanbul
I628342,C638906,Clothing,2,600.16,2/7/2022,Mall of Istanbul
I241600,C301926,Books,5,75.75,3/4/2021,Mall of Istanbul
I238521,C137881,Shoes,3,1800.51,24-02-2022,Metropol AVM
I691691,C248814,Books,2,30.3,8/4/2022,Kanyon
I252898,C124938,Technology,1,1050,23-03-2021,Kanyon
I131819,C746329,Shoes,5,3000.85,14-06-2021,Istinye Park
I337202,C172701,Food & Beverage,1,5.23,2/2/2021,Forum Istanbul
I312445,C230361,Books,3,45.45,23-10-2021,Emaar Square Mall
I708050,C292374,Clothing,4,1200.32,20-10-2021,Kanyon
I231037,C194594,Toys,2,71.68,5/3/2023,Istinye Park
I716486,C964882,Food & Beverage,5,26.15,24-11-2021,Zorlu Center
I163099,C136381,Clothing,4,1200.32,29-04-2022,Forum Istanbul
I171194,C300397,Clothing,3,900.24,25-09-2021,Metrocity
I605585,C268987,Shoes,3,1800.51,20-12-2022,Kanyon
I278222,C241812,Technology,2,2100,1/1/2022,Mall of Istanbul
I981269,C238128,Shoes,5,3000.85,22-07-2021,Mall of Istanbul
I287054,C613598,Clothing,5,1500.4,18-05-2022,Emaar Square Mall
I170165,C427938,Cosmetics,1,40.66,3/8/2022,Kanyon
I146641,C108690,Shoes,1,600.17,2/1/2022,Kanyon
I208554,C805598,Clothing,5,1500.4,20-09-2022,Istinye Park
I265042,C517536,Clothing,4,1200.32,4/4/2021,Istinye Park
I239384,C272554,Cosmetics,1,40.66,8/2/2021,Emaar Square Mall
I112636,C494856,Food & Beverage,1,5.23,14-05-2021,Mall of Istanbul
I620602,C198449,Toys,2,71.68,28-10-2021,Forum Istanbul
I242333,C758010,Shoes,4,2400.68,23-09-2021,Emaar Square Mall
I444189,C189825,Clothing,4,1200.32,22-01-2022,Kanyon
I105485,C206872,Books,2,30.3,10/1/2021,Mall of Istanbul
I157239,C295714,Clothing,1,300.08,23-02-2022,Metrocity
I126616,C334785,Clothing,2,600.16,9/1/2021,Kanyon
I181376,C783307,Clothing,5,1500.4,7/7/2021,Kanyon
I186678,C358968,Clothing,2,600.16,29-05-2022,Zorlu Center
I333937,C331386,Clothing,4,1200.32,14-03-2022,Metrocity
I808559,C332944,Cosmetics,3,121.98,11/10/2022,Metrocity
I116120,C140807,Food & Beverage,2,10.46,22-05-2021,Istinye Park
I758706,C380270,Clothing,2,600.16,1/6/2022,Metropol AVM
I115861,C240948,Cosmetics,5,203.3,17-08-2021,Cevahir AVM
I168996,C234626,Cosmetics,1,40.66,28-01-2022,Mall of Istanbul
I210051,C272222,Cosmetics,3,121.98,13-07-2022,Kanyon
I595134,C922946,Clothing,5,1500.4,21-03-2022,Metropol AVM
I142517,C310888,Cosmetics,1,40.66,10/2/2023,Metropol AVM
I126427,C283023,Clothing,3,900.24,10/7/2022,Mall of Istanbul
I319380,C173207,Food & Beverage,2,10.46,3/6/2022,Metropol AVM
I165895,C282466,Technology,3,3150,24-10-2021,Metrocity
I125358,C261946,Cosmetics,1,40.66,14-08-2022,Forum Istanbul
I139842,C274990,Clothing,4,1200.32,24-02-2021,Metrocity
I563076,C293757,Toys,5,179.2,15-05-2022,Metrocity
I145188,C167363,Food & Beverage,4,20.92,21-12-2021,Kanyon
I296129,C221158,Clothing,2,600.16,7/3/2021,Mall of Istanbul
I637523,C329038,Clothing,2,600.16,20-04-2021,Zorlu Center
I856558,C154754,Clothing,3,900.24,26-02-2023,Metrocity
I227624,C328323,Clothing,1,300.08,13-07-2021,Kanyon
I100671,C284324,Clothing,1,300.08,3/5/2021,Metrocity
I419049,C819467,Clothing,2,600.16,1/3/2022,Mall of Istanbul
I890651,C166063,Cosmetics,3,121.98,16-10-2021,Metropol AVM
I856908,C263845,Clothing,4,1200.32,25-09-2021,Metropol AVM
I162256,C188814,Clothing,3,900.24,14-03-2022,Metrocity
I847056,C187263,Food & Beverage,4,20.92,18-09-2022,Metropol AVM
I211938,C119834,Clothing,2,600.16,20-11-2022,Mall of Istanbul
I545021,C188833,Cosmetics,4,162.64,21-10-2022,Forum Istanbul
I952367,C347095,Clothing,4,1200.32,5/2/2021,Istinye Park
I311149,C101742,Food & Beverage,4,20.92,7/4/2021,Zorlu Center
I707237,C884334,Toys,1,35.84,20-04-2022,Mall of Istanbul
I595784,C247545,Food & Beverage,2,10.46,18-11-2021,Istinye Park
I660631,C251164,Clothing,3,900.24,25-03-2021,Cevahir AVM
I163386,C775482,Shoes,2,1200.34,10/7/2021,Metrocity
I133435,C210016,Clothing,3,900.24,1/12/2022,Emaar Square Mall
I617720,C297986,Toys,3,107.52,17-06-2021,Viaport Outlet
I633244,C731765,Cosmetics,5,203.3,8/1/2022,Kanyon
I259763,C948857,Shoes,3,1800.51,19-03-2021,Metropol AVM
I312411,C230863,Clothing,3,900.24,1/2/2021,Mall of Istanbul
I195861,C120918,Shoes,2,1200.34,14-10-2022,Kanyon
I786279,C529795,Shoes,2,1200.34,10/8/2021,Mall of Istanbul
I297400,C754389,Clothing,5,1500.4,16-02-2021,Kanyon
I461612,C283907,Clothing,3,900.24,4/1/2023,Metropol AVM
I231729,C111595,Shoes,3,1800.51,29-06-2022,Metropol AVM
I665084,C124082,Cosmetics,3,121.98,28-02-2022,Metropol AVM
I199493,C156243,Clothing,5,1500.4,18-09-2022,Kanyon
I259971,C150994,Food & Beverage,5,26.15,18-05-2022,Kanyon
I412063,C675252,Toys,3,107.52,6/12/2021,Kanyon
I336423,C165678,Toys,4,143.36,16-10-2022,Mall of Istanbul
I807448,C108254,Food & Beverage,5,26.15,27-11-2022,Zorlu Center
I206031,C655221,Toys,5,179.2,17-07-2021,Metropol AVM
I215742,C118536,Shoes,4,2400.68,3/4/2021,Mall of Istanbul
I567903,C168533,Toys,2,71.68,29-01-2022,Emaar Square Mall
I243662,C639564,Clothing,1,300.08,29-04-2022,Metrocity
I980150,C238007,Clothing,1,300.08,24-12-2021,Istinye Park
I703456,C108685,Cosmetics,2,81.32,14-05-2021,Metrocity
I920797,C124440,Clothing,1,300.08,24-05-2021,Metropol AVM
I250138,C283847,Food & Beverage,4,20.92,15-09-2022,Zorlu Center
I272094,C228762,Food & Beverage,5,26.15,14-03-2021,Istinye Park
I253131,C689417,Clothing,2,600.16,6/6/2021,Metrocity
I246978,C303928,Toys,5,179.2,22-03-2021,Metrocity
I232808,C319748,Shoes,2,1200.34,10/4/2022,Zorlu Center
I145425,C140974,Technology,5,5250,2/8/2021,Kanyon
I256465,C329596,Clothing,1,300.08,12/8/2021,Istinye Park
I251803,C271562,Food & Beverage,5,26.15,18-03-2022,Mall of Istanbul
I716786,C485292,Food & Beverage,1,5.23,13-02-2022,Mall of Istanbul
I718529,C801388,Shoes,3,1800.51,24-04-2022,Mall of Istanbul
I155041,C847595,Toys,2,71.68,1/1/2022,Mall of Istanbul
I178322,C619351,Clothing,1,300.08,25-06-2021,Mall of Istanbul
I964589,C221366,Clothing,2,600.16,24-03-2022,Kanyon
I308428,C303319,Cosmetics,4,162.64,21-01-2021,Mall of Istanbul
I656100,C864971,Cosmetics,3,121.98,19-01-2022,Mall of Istanbul
I184228,C758038,Shoes,1,600.17,28-03-2022,Mall of Istanbul
I586259,C336129,Toys,1,35.84,19-11-2022,Istinye Park
I992223,C212597,Food & Beverage,4,20.92,14-11-2021,Viaport Outlet
I145560,C244678,Food & Beverage,4,20.92,25-04-2021,Metrocity
I911228,C251160,Books,4,60.6,10/3/2022,Metropol AVM
I243607,C453642,Toys,3,107.52,25-05-2022,Istinye Park
I265909,C124901,Toys,1,35.84,5/10/2021,Metropol AVM
I309923,C249249,Books,2,30.3,19-03-2021,Metrocity
I268920,C234815,Clothing,4,1200.32,25-07-2022,Cevahir AVM
I133863,C174220,Toys,5,179.2,11/5/2021,Istinye Park
I148114,C277250,Food & Beverage,1,5.23,9/5/2022,Mall of Istanbul
I295248,C803284,Clothing,4,1200.32,20-02-2021,Mall of Istanbul
I106441,C926781,Cosmetics,5,203.3,30-11-2022,Zorlu Center
I213183,C283989,Food & Beverage,2,10.46,14-04-2022,Mall of Istanbul
I261507,C304596,Books,4,60.6,19-04-2022,Istinye Park
I299966,C301191,Cosmetics,3,121.98,27-10-2021,Kanyon
I220197,C198139,Toys,1,35.84,18-06-2021,Mall of Istanbul
I795760,C107783,Souvenir,5,58.65,23-08-2022,Mall of Istanbul
I232212,C332689,Clothing,5,1500.4,6/9/2021,Emaar Square Mall
I216263,C294165,Food & Beverage,4,20.92,14-11-2021,Istinye Park
I296203,C724313,Shoes,4,2400.68,4/10/2022,Metrocity
I128467,C174063,Food & Beverage,4,20.92,19-12-2022,Kanyon
I208735,C480298,Clothing,5,1500.4,9/5/2021,Emaar Square Mall
I287937,C242997,Clothing,2,600.16,19-08-2021,Cevahir AVM
I621535,C199831,Clothing,1,300.08,25-04-2022,Metropol AVM
I189990,C291880,Food & Beverage,3,15.69,21-12-2021,Kanyon
I153861,C745913,Toys,3,107.52,5/12/2022,Kanyon
I791367,C125555,Food & Beverage,3,15.69,19-01-2023,Kanyon
I733393,C142522,Clothing,5,1500.4,30-11-2021,Kanyon
I619686,C421314,Toys,2,71.68,26-12-2022,Metrocity
I395617,C259841,Clothing,2,600.16,28-09-2022,Metrocity
I577387,C471810,Clothing,3,900.24,23-10-2022,Mall of Istanbul
I163048,C439145,Clothing,3,900.24,13-11-2022,Mall of Istanbul
I241665,C934985,Shoes,4,2400.68,5/4/2021,Emaar Square Mall
I190309,C761642,Shoes,1,600.17,29-11-2022,Istinye Park
I235887,C112940,Clothing,2,600.16,31-03-2021,Metropol AVM
I261245,C185095,Cosmetics,3,121.98,16-05-2021,Mall of Istanbul
I255136,C711404,Clothing,1,300.08,17-01-2023,Mall of Istanbul
I790944,C167398,Cosmetics,3,121.98,8/7/2022,Forum Istanbul
I223825,C168264,Food & Beverage,5,26.15,6/8/2021,Metropol AVM
I229358,C162383,Food & Beverage,4,20.92,13-12-2022,Mall of Istanbul
I110266,C234847,Books,1,15.15,5/9/2022,Metropol AVM
I153932,C223811,Books,5,75.75,28-10-2021,Emaar Square Mall
I254582,C321357,Toys,5,179.2,20-11-2021,Kanyon
I225693,C154091,Cosmetics,4,162.64,4/3/2023,Mall of Istanbul
I336380,C371118,Clothing,5,1500.4,28-01-2022,Istinye Park
I325171,C186798,Cosmetics,5,203.3,4/1/2022,Zorlu Center
I788332,C276525,Toys,4,143.36,3/7/2021,Metrocity
I170013,C126786,Food & Beverage,2,10.46,11/3/2021,Zorlu Center
I302723,C124576,Books,2,30.3,13-05-2022,Mall of Istanbul
I275334,C610139,Books,3,45.45,22-08-2021,Istinye Park
I185567,C326057,Food & Beverage,2,10.46,31-01-2021,Metrocity
I595003,C104578,Clothing,2,600.16,3/3/2023,Metrocity
I100921,C323178,Cosmetics,4,162.64,25-08-2021,Metrocity
I272442,C217444,Clothing,5,1500.4,30-03-2021,Kanyon
I125362,C162842,Clothing,5,1500.4,26-10-2021,Metrocity
I333264,C303887,Clothing,2,600.16,3/3/2022,Kanyon
I322459,C224855,Technology,2,2100,19-07-2021,Metrocity
I407286,C216050,Clothing,5,1500.4,19-09-2021,Forum Istanbul
I963195,C221173,Toys,2,71.68,1/10/2021,Metropol AVM
I132648,C202788,Cosmetics,3,121.98,29-08-2022,Zorlu Center
I177004,C212307,Books,5,75.75,16-05-2022,Metrocity
I713881,C111151,Shoes,2,1200.34,21-09-2022,Metropol AVM
I751195,C288233,Clothing,4,1200.32,15-12-2021,Mall of Istanbul
I180863,C106517,Food & Beverage,1,5.23,17-09-2021,Kanyon
I715270,C256468,Clothing,3,900.24,14-09-2022,Viaport Outlet
I238438,C288405,Clothing,3,900.24,4/6/2021,Forum Istanbul
I286546,C245257,Clothing,2,600.16,6/11/2022,Kanyon
I284571,C134315,Shoes,4,2400.68,19-01-2022,Metrocity
I162677,C833725,Clothing,4,1200.32,3/6/2022,Kanyon
I414131,C117304,Clothing,4,1200.32,10/4/2022,Metrocity
I314985,C254020,Clothing,5,1500.4,12/10/2022,Kanyon
I303034,C114011,Toys,3,107.52,11/6/2021,Metrocity
I286658,C256842,Souvenir,5,58.65,28-07-2021,Mall of Istanbul
I191622,C268809,Clothing,5,1500.4,20-02-2022,Istinye Park
I163922,C960283,Clothing,3,900.24,1/4/2022,Viaport Outlet
I246066,C861665,Technology,3,3150,24-05-2021,Mall of Istanbul
I225346,C240456,Clothing,1,300.08,11/5/2022,Istinye Park
I140847,C121736,Clothing,2,600.16,1/5/2022,Kanyon
I897289,C115627,Clothing,1,300.08,22-01-2022,Kanyon
I241661,C153588,Cosmetics,4,162.64,20-05-2022,Viaport Outlet
I162120,C227045,Clothing,4,1200.32,12/12/2022,Kanyon
I528313,C673104,Books,3,45.45,7/1/2022,Kanyon
I843252,C360321,Clothing,3,900.24,17-04-2022,Mall of Istanbul
I314557,C291659,Clothing,1,300.08,10/11/2022,Metrocity
I244443,C526683,Clothing,2,600.16,4/10/2021,Zorlu Center
I180353,C266134,Shoes,5,3000.85,19-10-2021,Istinye Park
I874214,C294855,Cosmetics,3,121.98,28-07-2022,Kanyon
I965235,C273559,Clothing,4,1200.32,11/5/2022,Zorlu Center
I180764,C800183,Shoes,5,3000.85,28-06-2022,Mall of Istanbul
I379024,C160167,Souvenir,2,23.46,1/1/2023,Istinye Park
I133836,C284760,Food & Beverage,4,20.92,7/7/2022,Metrocity
I239220,C289207,Clothing,5,1500.4,29-10-2021,Mall of Istanbul
I306973,C772192,Clothing,5,1500.4,3/10/2022,Forum Istanbul
I332012,C894380,Clothing,2,600.16,14-04-2021,Kanyon
I251733,C276418,Souvenir,3,35.19,11/2/2021,Emaar Square Mall
I314074,C289969,Clothing,3,900.24,18-09-2022,Istinye Park
I221128,C198788,Food & Beverage,2,10.46,9/8/2022,Mall of Istanbul
I205426,C186611,Shoes,5,3000.85,17-05-2021,Kanyon
I159791,C185380,Cosmetics,3,121.98,23-06-2022,Istinye Park
I325026,C792219,Shoes,4,2400.68,8/3/2022,Istinye Park
I245951,C418711,Food & Beverage,1,5.23,20-11-2022,Mall of Istanbul
I230410,C205032,Clothing,1,300.08,11/6/2021,Metropol AVM
I222210,C929329,Clothing,4,1200.32,10/12/2022,Forum Istanbul
I132949,C199381,Clothing,4,1200.32,4/9/2022,Istinye Park
I149440,C719586,Shoes,1,600.17,19-01-2022,Forum Istanbul
I332014,C316703,Souvenir,5,58.65,24-11-2021,Kanyon
I207700,C145571,Cosmetics,1,40.66,11/2/2021,Kanyon
I108552,C284493,Clothing,1,300.08,22-01-2023,Metropol AVM
I192916,C258543,Clothing,1,300.08,16-04-2022,Metrocity
I907899,C150567,Toys,4,143.36,22-07-2021,Emaar Square Mall
I167292,C257193,Clothing,4,1200.32,17-02-2023,Kanyon
I250999,C567114,Clothing,5,1500.4,16-04-2021,Forum Istanbul
I200071,C900651,Clothing,5,1500.4,16-03-2022,Metrocity
I170415,C296787,Cosmetics,3,121.98,11/6/2022,Metropol AVM
I847967,C338226,Cosmetics,3,121.98,29-03-2022,Forum Istanbul
I686279,C565929,Clothing,3,900.24,18-04-2021,Metrocity
I173691,C201377,Food & Beverage,5,26.15,1/6/2021,Mall of Istanbul
I511520,C887899,Shoes,4,2400.68,15-03-2022,Emaar Square Mall
I467875,C312832,Toys,3,107.52,7/2/2021,Forum Istanbul
I148981,C160567,Cosmetics,5,203.3,21-09-2021,Zorlu Center
I400261,C218907,Clothing,4,1200.32,9/6/2021,Metropol AVM
I109020,C921466,Toys,1,35.84,29-08-2021,Mall of Istanbul
I775250,C272748,Clothing,2,600.16,28-01-2021,Cevahir AVM
I172003,C851827,Food & Beverage,3,15.69,7/1/2023,Kanyon
I545004,C188297,Clothing,4,1200.32,4/4/2021,Mall of Istanbul
I131577,C172141,Toys,4,143.36,22-08-2022,Metropol AVM
I766407,C305833,Clothing,3,900.24,17-06-2022,Metrocity
I114479,C465328,Cosmetics,1,40.66,24-01-2023,Viaport Outlet
I394097,C307872,Food & Beverage,1,5.23,10/11/2022,Cevahir AVM
I333556,C192700,Cosmetics,1,40.66,21-07-2022,Viaport Outlet
I306151,C755648,Cosmetics,2,81.32,10/3/2022,Zorlu Center
I108224,C277159,Shoes,5,3000.85,1/2/2023,Kanyon
I172786,C798725,Technology,4,4200,7/6/2021,Istinye Park
I122624,C179585,Toys,4,143.36,7/12/2021,Istinye Park
I146198,C354760,Shoes,5,3000.85,29-06-2021,Metropol AVM
I153780,C958252,Clothing,3,900.24,23-05-2021,Viaport Outlet
I419997,C833365,Shoes,2,1200.34,26-05-2021,Istinye Park
I389481,C528003,Clothing,2,600.16,8/2/2023,Kanyon
I841240,C229139,Clothing,1,300.08,7/12/2021,Kanyon
I109026,C223259,Cosmetics,2,81.32,19-04-2022,Istinye Park
I167891,C335711,Cosmetics,4,162.64,17-10-2022,Metropol AVM
I956668,C100253,Shoes,1,600.17,7/11/2021,Mall of Istanbul
I374242,C111412,Toys,3,107.52,21-12-2022,Metrocity
I304890,C262194,Food & Beverage,1,5.23,6/3/2021,Mall of Istanbul
I223835,C187265,Shoes,5,3000.85,1/12/2022,Istinye Park
I230588,C153071,Clothing,3,900.24,17-03-2021,Metropol AVM
I579311,C141091,Clothing,1,300.08,21-06-2021,Metrocity
I294141,C801766,Toys,4,143.36,6/10/2021,Kanyon
I445033,C285092,Technology,1,1050,22-11-2022,Istinye Park
I113656,C145581,Clothing,1,300.08,5/3/2022,Mall of Istanbul
I735899,C191261,Food & Beverage,2,10.46,26-02-2023,Metrocity
I569372,C222437,Clothing,3,900.24,1/3/2023,Cevahir AVM
I129592,C171071,Souvenir,1,11.73,30-12-2021,Mall of Istanbul
I169218,C217152,Cosmetics,1,40.66,29-10-2021,Mall of Istanbul
I145000,C261275,Shoes,2,1200.34,17-02-2023,Metrocity
I123123,C202206,Books,4,60.6,17-09-2022,Istinye Park
I315739,C271246,Technology,3,3150,8/5/2022,Mall of Istanbul
I382180,C158867,Toys,2,71.68,11/1/2021,Cevahir AVM
I260655,C316416,Clothing,1,300.08,26-04-2021,Mall of Istanbul
I302575,C101527,Toys,1,35.84,16-03-2021,Metrocity
I124857,C280251,Cosmetics,2,81.32,6/10/2022,Zorlu Center
I324097,C252676,Cosmetics,5,203.3,29-09-2022,Cevahir AVM
I412854,C333674,Food & Beverage,1,5.23,9/4/2022,Viaport Outlet
I255755,C386529,Toys,4,143.36,20-02-2023,Mall of Istanbul
I312834,C549108,Clothing,4,1200.32,5/12/2022,Metropol AVM
I224151,C301270,Food & Beverage,4,20.92,11/12/2021,Mall of Istanbul
I146051,C575144,Shoes,2,1200.34,24-11-2022,Cevahir AVM
I303634,C225508,Cosmetics,5,203.3,8/5/2021,Emaar Square Mall
I316192,C103554,Cosmetics,3,121.98,17-11-2021,Forum Istanbul
I104181,C189733,Toys,2,71.68,12/1/2021,Kanyon
I249153,C816887,Cosmetics,2,81.32,13-01-2021,Kanyon
I379262,C249009,Clothing,5,1500.4,1/6/2022,Metropol AVM
I387314,C282242,Shoes,4,2400.68,23-10-2021,Forum Istanbul
I943411,C216876,Cosmetics,2,81.32,6/3/2022,Mall of Istanbul
I173919,C795416,Clothing,5,1500.4,5/12/2022,Emaar Square Mall
I262565,C544829,Clothing,4,1200.32,28-08-2022,Mall of Istanbul
I659308,C791484,Cosmetics,4,162.64,16-09-2022,Zorlu Center
I224827,C280795,Cosmetics,2,81.32,24-07-2022,Zorlu Center
I187882,C683839,Books,1,15.15,26-10-2021,Emaar Square Mall
I299733,C309463,Clothing,1,300.08,7/3/2021,Zorlu Center
I981894,C101667,Technology,5,5250,9/12/2022,Emaar Square Mall
I339202,C558686,Shoes,5,3000.85,15-08-2022,Kanyon
I927488,C314416,Shoes,2,1200.34,29-11-2021,Kanyon
I983636,C290251,Clothing,4,1200.32,8/10/2021,Istinye Park
I147640,C211842,Cosmetics,5,203.3,10/9/2021,Viaport Outlet
I271748,C302325,Clothing,5,1500.4,31-01-2021,Istinye Park
I897757,C175908,Toys,3,107.52,4/3/2022,Istinye Park
I669216,C227838,Toys,3,107.52,25-01-2023,Viaport Outlet
I230178,C960899,Clothing,2,600.16,4/10/2021,Forum Istanbul
I740621,C297923,Toys,2,71.68,31-12-2021,Mall of Istanbul
I180598,C648590,Shoes,1,600.17,28-04-2021,Kanyon
I255809,C214255,Cosmetics,1,40.66,14-08-2022,Metrocity
I266044,C274933,Technology,4,4200,26-02-2022,Forum Istanbul
I303460,C380136,Books,4,60.6,16-02-2021,Kanyon
I474275,C816718,Clothing,4,1200.32,17-01-2021,Kanyon
I438699,C252574,Cosmetics,5,203.3,25-10-2022,Istinye Park
I122773,C174349,Technology,4,4200,5/2/2021,Mall of Istanbul
I211422,C111579,Clothing,5,1500.4,28-06-2022,Mall of Istanbul
I103002,C245635,Food & Beverage,2,10.46,3/7/2021,Viaport Outlet
I313116,C933490,Clothing,1,300.08,26-10-2022,Metrocity
I266060,C917661,Toys,3,107.52,21-11-2022,Metropol AVM
I199760,C694246,Shoes,1,600.17,20-03-2022,Metrocity
I776863,C248359,Shoes,3,1800.51,20-10-2021,Forum Istanbul
I195701,C112591,Toys,5,179.2,29-12-2022,Mall of Istanbul
I932449,C402705,Toys,5,179.2,4/4/2021,Zorlu Center
I179786,C330222,Shoes,1,600.17,16-02-2023,Cevahir AVM
I455714,C113429,Food & Beverage,4,20.92,4/8/2021,Metrocity
I401683,C564583,Clothing,3,900.24,10/11/2021,Kanyon
I326317,C318106,Toys,2,71.68,11/11/2021,Kanyon
I266544,C252891,Toys,1,35.84,10/12/2022,Mall of Istanbul
I185737,C362180,Food & Beverage,1,5.23,17-08-2022,Kanyon
I327125,C305221,Clothing,3,900.24,3/10/2021,Metrocity
I630019,C290435,Clothing,1,300.08,4/11/2021,Emaar Square Mall
I244176,C103321,Technology,1,1050,17-01-2021,Cevahir AVM
I301031,C335772,Shoes,2,1200.34,21-01-2021,Mall of Istanbul
I712102,C301007,Shoes,5,3000.85,28-06-2022,Metropol AVM
I678769,C640965,Cosmetics,4,162.64,8/12/2022,Mall of Istanbul
I613516,C147622,Clothing,3,900.24,9/6/2021,Metropol AVM
I322690,C130664,Clothing,3,900.24,2/3/2022,Istinye Park
I203006,C326898,Shoes,3,1800.51,1/3/2022,Metrocity
I336473,C334089,Clothing,5,1500.4,12/1/2022,Kanyon
I216692,C266590,Clothing,2,600.16,27-11-2022,Mall of Istanbul
I944894,C214424,Clothing,1,300.08,12/11/2022,Istinye Park
I286778,C124943,Food & Beverage,5,26.15,8/1/2022,Kanyon
I338020,C222356,Toys,3,107.52,2/6/2022,Viaport Outlet
I724345,C701332,Food & Beverage,2,10.46,25-01-2022,Emaar Square Mall
I105252,C284676,Clothing,2,600.16,7/5/2021,Forum Istanbul
I117125,C187235,Food & Beverage,4,20.92,24-11-2021,Kanyon
I321514,C293155,Books,2,30.3,8/3/2022,Metropol AVM
I465359,C261032,Food & Beverage,5,26.15,26-06-2022,Metrocity
I124959,C272616,Food & Beverage,1,5.23,21-02-2021,Mall of Istanbul
I132940,C441145,Clothing,5,1500.4,2/6/2022,Mall of Istanbul
I189269,C903441,Toys,5,179.2,12/7/2021,Mall of Istanbul
I954238,C412400,Clothing,3,900.24,22-04-2022,Mall of Istanbul
I115606,C219458,Clothing,3,900.24,2/8/2022,Kanyon
I547996,C243797,Cosmetics,2,81.32,26-12-2022,Emaar Square Mall
I166883,C103802,Clothing,4,1200.32,1/4/2021,Kanyon
I240568,C135456,Clothing,4,1200.32,9/10/2022,Mall of Istanbul
I118017,C138044,Clothing,3,900.24,11/3/2022,Mall of Istanbul
I975548,C301213,Cosmetics,2,81.32,8/6/2022,Metropol AVM
I189468,C143248,Toys,1,35.84,8/1/2021,Istinye Park
I226751,C181435,Clothing,2,600.16,20-01-2023,Metrocity
I513974,C551030,Souvenir,4,46.92,5/8/2022,Istinye Park
